"","seqnames","start","end","width","strand"
"693","chr1",1245338,1246344,1007,"*"
"694","chr1",1246367,1246478,112,"*"
"695","chr1",1247023,1248160,1138,"*"
"696","chr1",1248268,1248277,10,"*"
"697","chr1",1249689,1249781,93,"*"
"698","chr1",1249965,1249987,23,"*"
"699","chr1",1250539,1251347,809,"*"
"700","chr1",1251657,1251751,95,"*"
"701","chr1",1252195,1252282,88,"*"
"702","chr1",1252329,1252338,10,"*"
"703","chr1",1252541,1252639,99,"*"
"704","chr1",1252692,1252891,200,"*"
"705","chr1",1252966,1253013,48,"*"
"706","chr1",1253016,1253016,1,"*"
"707","chr1",1253018,1253019,2,"*"
"708","chr1",1253120,1253121,2,"*"
"709","chr1",1253125,1253397,273,"*"
"710","chr1",1253449,1253539,91,"*"
"711","chr1",1253581,1256595,3015,"*"
"712","chr1",1256930,1257314,385,"*"
"713","chr1",1257570,1258024,455,"*"
"714","chr1",1258345,1259009,665,"*"
"715","chr1",1259057,1259065,9,"*"
"716","chr1",1259108,1259127,20,"*"
"717","chr1",1259188,1261578,2391,"*"
"718","chr1",1261605,1261638,34,"*"
"719","chr1",1261851,1261851,1,"*"
"720","chr1",1261853,1261912,60,"*"
"721","chr1",1262161,1263736,1576,"*"
"722","chr1",1263768,1263831,64,"*"
"723","chr1",1263855,1263860,6,"*"
"724","chr1",1263864,1263875,12,"*"
"725","chr1",1263944,1264502,559,"*"
"726","chr1",1264880,1265555,676,"*"
"727","chr1",1265768,1265768,1,"*"
"728","chr1",1265780,1265784,5,"*"
"729","chr1",1265787,1265788,2,"*"
"730","chr1",1265794,1265794,1,"*"
"731","chr1",1265932,1266306,375,"*"
"732","chr1",1266431,1266432,2,"*"
"733","chr1",1266822,1266884,63,"*"
"734","chr1",1267190,1268774,1585,"*"
"735","chr1",1268901,1268901,1,"*"
"736","chr1",1268903,1269097,195,"*"
"737","chr1",1269406,1269450,45,"*"
"738","chr1",1269497,1269498,2,"*"
"739","chr1",1269766,1270186,421,"*"
"740","chr1",1270192,1271700,1509,"*"
"741","chr1",1272080,1272650,571,"*"
"742","chr1",1272674,1273430,757,"*"
"743","chr1",1273485,1273519,35,"*"
"744","chr1",1274204,1274206,3,"*"
"745","chr1",1274240,1275264,1025,"*"
"746","chr1",1275283,1276487,1205,"*"
"747","chr1",1276582,1276582,1,"*"
"748","chr1",1276772,1277120,349,"*"
"749","chr1",1277423,1277545,123,"*"
"750","chr1",1277857,1278130,274,"*"
"751","chr1",1278181,1278185,5,"*"
"752","chr1",1278390,1278408,19,"*"
"753","chr1",1278420,1278480,61,"*"
"754","chr1",1278582,1278584,3,"*"
"755","chr1",1278586,1278586,1,"*"
"756","chr1",1278796,1279384,589,"*"
"757","chr1",1279712,1280053,342,"*"
"758","chr1",1280486,1281644,1159,"*"
"759","chr1",1281667,1282741,1075,"*"
"760","chr1",1283051,1283428,378,"*"
"761","chr1",1283625,1283634,10,"*"
"762","chr1",1283701,1284014,314,"*"
"763","chr1",1284481,1284547,67,"*"
"764","chr1",1284558,1284558,1,"*"
"765","chr1",1284620,1288055,3436,"*"
"766","chr1",1288061,1288177,117,"*"
"767","chr1",1290259,1293455,3197,"*"
"768","chr1",1294383,1294396,14,"*"
"769","chr1",1294402,1296377,1976,"*"
"770","chr1",1296390,1297081,692,"*"
"771","chr1",1297809,1298351,543,"*"
"772","chr1",1298372,1298418,47,"*"
"773","chr1",1298604,1300776,2173,"*"
"774","chr1",1300836,1300836,1,"*"
"775","chr1",1300838,1300867,30,"*"
"776","chr1",1301067,1301071,5,"*"
"777","chr1",1301216,1301236,21,"*"
"778","chr1",1301487,1301515,29,"*"
"779","chr1",1301518,1301519,2,"*"
"780","chr1",1301549,1301553,5,"*"
"781","chr1",1301555,1301556,2,"*"
"782","chr1",1301582,1302741,1160,"*"
"783","chr1",1302857,1303594,738,"*"
"784","chr1",1303753,1304320,568,"*"
"785","chr1",1304339,1306711,2373,"*"
"786","chr1",1306805,1307588,784,"*"
"787","chr1",1308870,1310769,1900,"*"
"788","chr1",1310935,1312163,1229,"*"
"789","chr1",1312242,1315628,3387,"*"
"790","chr1",1315909,1316055,147,"*"
"791","chr1",1316148,1316151,4,"*"
"792","chr1",1316231,1316311,81,"*"
"793","chr1",1316368,1316379,12,"*"
"794","chr1",1316574,1316638,65,"*"
"795","chr1",1316946,1317040,95,"*"
"796","chr1",1317067,1317077,11,"*"
"797","chr1",1317113,1317113,1,"*"
"798","chr1",1317335,1317345,11,"*"
"799","chr1",1317427,1317862,436,"*"
"800","chr1",1317887,1317892,6,"*"
"801","chr1",1318174,1318385,212,"*"
"802","chr1",1318434,1318529,96,"*"
"803","chr1",1318548,1318584,37,"*"
"804","chr1",1318612,1318614,3,"*"
"805","chr1",1318616,1318617,2,"*"
"806","chr1",1318666,1322468,3803,"*"
"807","chr1",1322823,1323446,624,"*"
"808","chr1",1323539,1323580,42,"*"
"809","chr1",1323699,1323837,139,"*"
"810","chr1",1324290,1324339,50,"*"
"811","chr1",1324614,1324725,112,"*"
"812","chr1",1324988,1326314,1327,"*"
"813","chr1",1326318,1330084,3767,"*"
"814","chr1",1330251,1331933,1683,"*"
"815","chr1",1332003,1336302,4300,"*"
"816","chr1",1336308,1337185,878,"*"
"817","chr1",1337214,1337840,627,"*"
"818","chr1",1338275,1339839,1565,"*"
"819","chr1",1340017,1340418,402,"*"
"820","chr1",1340448,1341051,604,"*"
"821","chr1",1341079,1341203,125,"*"
"822","chr1",1341321,1341535,215,"*"
"823","chr1",1341561,1342906,1346,"*"
"824","chr1",1342946,1343017,72,"*"
"825","chr1",1343041,1343258,218,"*"
"826","chr1",1343271,1348657,5387,"*"
"827","chr1",1351478,1354940,3463,"*"
"828","chr1",1356782,1357528,747,"*"
"829","chr1",1357677,1357689,13,"*"
"830","chr1",1357777,1361007,3231,"*"
"831","chr1",1361021,1361032,12,"*"
"832","chr1",1361083,1362505,1423,"*"
"833","chr1",1363184,1363186,3,"*"
"834","chr1",1363296,1363421,126,"*"
"835","chr1",1363487,1363490,4,"*"
"836","chr1",1363500,1363512,13,"*"
"837","chr1",1364247,1364260,14,"*"
"838","chr1",1364321,1364767,447,"*"
"839","chr1",1364926,1364935,10,"*"
"840","chr1",1365093,1365134,42,"*"
"841","chr1",1365141,1365141,1,"*"
"842","chr1",1365143,1365155,13,"*"
"843","chr1",1365590,1365604,15,"*"
"844","chr1",1365836,1366160,325,"*"
"845","chr1",1366330,1366334,5,"*"
"846","chr1",1366430,1366450,21,"*"
"847","chr1",1368017,1368026,10,"*"
"848","chr1",1368091,1368103,13,"*"
"849","chr1",1368151,1368157,7,"*"
"850","chr1",1368237,1368472,236,"*"
"851","chr1",1368567,1368600,34,"*"
"852","chr1",1368648,1368693,46,"*"
"853","chr1",1368737,1368752,16,"*"
"854","chr1",1369063,1369197,135,"*"
"855","chr1",1369464,1369480,17,"*"
"856","chr1",1369529,1369610,82,"*"
"857","chr1",1369629,1369658,30,"*"
"858","chr1",1369679,1369787,109,"*"
"859","chr1",1370092,1370273,182,"*"
"860","chr1",1370585,1372713,2129,"*"
"861","chr1",1372984,1372991,8,"*"
"862","chr1",1373020,1375672,2653,"*"
"863","chr1",1375959,1375992,34,"*"
"864","chr1",1375999,1375999,1,"*"
"865","chr1",1376005,1377424,1420,"*"
"866","chr1",1377638,1377662,25,"*"
"867","chr1",1377694,1378172,479,"*"
"868","chr1",1378224,1378274,51,"*"
"869","chr1",1378383,1378386,4,"*"
"870","chr1",1378398,1378429,32,"*"
"871","chr1",1378592,1379083,492,"*"
"872","chr1",1379114,1379137,24,"*"
"873","chr1",1379318,1379458,141,"*"
"874","chr1",1379562,1379611,50,"*"
"875","chr1",1379935,1380062,128,"*"
"876","chr1",1380337,1382229,1893,"*"
"877","chr1",1382799,1383077,279,"*"
"878","chr1",1383092,1383109,18,"*"
"879","chr1",1383283,1383302,20,"*"
"880","chr1",1383312,1383448,137,"*"
"881","chr1",1383489,1383648,160,"*"
"882","chr1",1383831,1384235,405,"*"
"883","chr1",1384698,1385136,439,"*"
"884","chr1",1385175,1385175,1,"*"
"885","chr1",1385177,1385186,10,"*"
"886","chr1",1385406,1385425,20,"*"
"887","chr1",1385643,1388245,2603,"*"
"888","chr1",1388302,1388317,16,"*"
"889","chr1",1388473,1388559,87,"*"
"890","chr1",1388612,1388618,7,"*"
"891","chr1",1388621,1388631,11,"*"
"892","chr1",1388687,1388703,17,"*"
"893","chr1",1389069,1389076,8,"*"
"894","chr1",1389378,1389679,302,"*"
"895","chr1",1389939,1390079,141,"*"
"896","chr1",1390146,1393845,3700,"*"
"897","chr1",1394069,1394091,23,"*"
"898","chr1",1394144,1394469,326,"*"
"899","chr1",1394998,1395029,32,"*"
"900","chr1",1395092,1395924,833,"*"
"901","chr1",1395932,1395933,2,"*"
"902","chr1",1395942,1395942,1,"*"
"903","chr1",1395944,1395960,17,"*"
"904","chr1",1396164,1396166,3,"*"
"905","chr1",1396665,1396668,4,"*"
"906","chr1",1397056,1397071,16,"*"
"907","chr1",1397074,1397076,3,"*"
"908","chr1",1397163,1397336,174,"*"
"909","chr1",1397398,1397731,334,"*"
"910","chr1",1397797,1398865,1069,"*"
"911","chr1",1398986,1399021,36,"*"
"912","chr1",1399023,1399025,3,"*"
"913","chr1",1399083,1399207,125,"*"
"914","chr1",1399302,1402714,3413,"*"
"915","chr1",1402817,1402820,4,"*"
"916","chr1",1402827,1402847,21,"*"
"917","chr1",1403160,1403260,101,"*"
"918","chr1",1403544,1403936,393,"*"
"919","chr1",1403938,1403939,2,"*"
"920","chr1",1403972,1404148,177,"*"
"921","chr1",1404458,1404495,38,"*"
"922","chr1",1404699,1404707,9,"*"
"923","chr1",1404756,1404757,2,"*"
"924","chr1",1404759,1405004,246,"*"
"925","chr1",1405210,1405211,2,"*"
"926","chr1",1405267,1406074,808,"*"
"927","chr1",1406138,1406142,5,"*"
"928","chr1",1406220,1406242,23,"*"
"929","chr1",1406281,1406296,16,"*"
"930","chr1",1406351,1407616,1266,"*"
"931","chr1",1407620,1407739,120,"*"
"932","chr1",1407778,1407815,38,"*"
"933","chr1",1407881,1408006,126,"*"
"934","chr1",1408114,1408138,25,"*"
"935","chr1",1408184,1408763,580,"*"
"936","chr1",1408792,1408851,60,"*"
"937","chr1",1409012,1409034,23,"*"
"938","chr1",1409114,1409198,85,"*"
"939","chr1",1409310,1409335,26,"*"
"940","chr1",1409414,1409484,71,"*"
"941","chr1",1409526,1409601,76,"*"
"942","chr1",1409646,1409800,155,"*"
"943","chr1",1410781,1410927,147,"*"
"944","chr1",1411191,1411226,36,"*"
"945","chr1",1411526,1411944,419,"*"
"946","chr1",1412148,1412303,156,"*"
"947","chr1",1412325,1412376,52,"*"
"948","chr1",1412444,1412489,46,"*"
"949","chr1",1412569,1412777,209,"*"
"950","chr1",1412910,1413584,675,"*"
"951","chr1",1413691,1413797,107,"*"
"952","chr1",1413873,1414277,405,"*"
"953","chr1",1414281,1414625,345,"*"
"954","chr1",1414883,1415043,161,"*"
"955","chr1",1415219,1415221,3,"*"
"956","chr1",1415274,1415319,46,"*"
"957","chr1",1415373,1415439,67,"*"
"958","chr1",1415540,1415578,39,"*"
"959","chr1",1415827,1416210,384,"*"
"960","chr1",1416551,1416766,216,"*"
"961","chr1",1417136,1417270,135,"*"
"962","chr1",1417298,1417393,96,"*"
"963","chr1",1417568,1417633,66,"*"
"964","chr1",1417710,1417869,160,"*"
"965","chr1",1418003,1418120,118,"*"
"966","chr1",1418156,1418370,215,"*"
"967","chr1",1418375,1418375,1,"*"
"968","chr1",1418732,1418763,32,"*"
"969","chr1",1418847,1419927,1081,"*"
"970","chr1",1420729,1421846,1118,"*"
"971","chr1",1421968,1423207,1240,"*"
"972","chr1",1423287,1423491,205,"*"
"973","chr1",1423537,1423570,34,"*"
"974","chr1",1423707,1423713,7,"*"
"975","chr1",1423716,1423728,13,"*"
"976","chr1",1423918,1423939,22,"*"
"977","chr1",1424218,1424440,223,"*"
"978","chr1",1424717,1424728,12,"*"
"979","chr1",1424744,1424822,79,"*"
"980","chr1",1424879,1425180,302,"*"
"981","chr1",1425318,1425366,49,"*"
"982","chr1",1425368,1425368,1,"*"
"983","chr1",1425491,1425713,223,"*"
"984","chr1",1425716,1425724,9,"*"
"985","chr1",1425734,1426157,424,"*"
"986","chr1",1426170,1426954,785,"*"
"987","chr1",1428273,1428718,446,"*"
"988","chr1",1429273,1429273,1,"*"
"989","chr1",1429370,1429930,561,"*"
"990","chr1",1430002,1430008,7,"*"
"991","chr1",1430085,1430098,14,"*"
"992","chr1",1430101,1430102,2,"*"
"993","chr1",1430147,1430960,814,"*"
"994","chr1",1431319,1431450,132,"*"
"995","chr1",1431455,1431455,1,"*"
"996","chr1",1431513,1433011,1499,"*"
"997","chr1",1433078,1434448,1371,"*"
"998","chr1",1434467,1435588,1122,"*"
"999","chr1",1436084,1439336,3253,"*"
"1000","chr1",1440049,1442839,2791,"*"
"1001","chr1",1442941,1442944,4,"*"
"1002","chr1",1442949,1442949,1,"*"
"1003","chr1",1443249,1443405,157,"*"
"1004","chr1",1443763,1443816,54,"*"
"1005","chr1",1443911,1443948,38,"*"
"1006","chr1",1443990,1444515,526,"*"
"1007","chr1",1445214,1445326,113,"*"
"1008","chr1",1445794,1445800,7,"*"
"1009","chr1",1446018,1446039,22,"*"
"1010","chr1",1446302,1446334,33,"*"
"1011","chr1",1447072,1447082,11,"*"
"1012","chr1",1447554,1447566,13,"*"
"1013","chr1",1447622,1447625,4,"*"
"1014","chr1",1447712,1447726,15,"*"
"1015","chr1",1447734,1447759,26,"*"
"1016","chr1",1447764,1447764,1,"*"
"1017","chr1",1447767,1447767,1,"*"
"1018","chr1",1447772,1447836,65,"*"
"1019","chr1",1448162,1448321,160,"*"
"1020","chr1",1448521,1448541,21,"*"
"1021","chr1",1448585,1448762,178,"*"
"1022","chr1",1448811,1448866,56,"*"
"1023","chr1",1449056,1449137,82,"*"
"1024","chr1",1449186,1449228,43,"*"
"1025","chr1",1449230,1449232,3,"*"
"1026","chr1",1449292,1449341,50,"*"
"1027","chr1",1449388,1450044,657,"*"
"1028","chr1",1450254,1450275,22,"*"
"1029","chr1",1450355,1450355,1,"*"
"1030","chr1",1450357,1450357,1,"*"
"1031","chr1",1450361,1450366,6,"*"
"1032","chr1",1450678,1450692,15,"*"
"1033","chr1",1450973,1451037,65,"*"
"1034","chr1",1451254,1451272,19,"*"
"1035","chr1",1451334,1451355,22,"*"
"1036","chr1",1451648,1451679,32,"*"
"1037","chr1",1451941,1451941,1,"*"
"1038","chr1",1451943,1451958,16,"*"
"1039","chr1",1452049,1452368,320,"*"
"1040","chr1",1452516,1452675,160,"*"
"1041","chr1",1452867,1453013,147,"*"
"1042","chr1",1453016,1453077,62,"*"
"1043","chr1",1453142,1453237,96,"*"
"1044","chr1",1453327,1453402,76,"*"
"1045","chr1",1453461,1453502,42,"*"
"1046","chr1",1453691,1453710,20,"*"
"1047","chr1",1454033,1454114,82,"*"
"1048","chr1",1454580,1454583,4,"*"
"1049","chr1",1454818,1454939,122,"*"
"1050","chr1",1455290,1455392,103,"*"
"1051","chr1",1455591,1455850,260,"*"
"1052","chr1",1456915,1457143,229,"*"
"1053","chr1",1457221,1457310,90,"*"
"1054","chr1",1457714,1457732,19,"*"
"1055","chr1",1457910,1457918,9,"*"
"1056","chr1",1457975,1458031,57,"*"
"1057","chr1",1458216,1458234,19,"*"
"1058","chr1",1458282,1458307,26,"*"
"1059","chr1",1458461,1458496,36,"*"
"1060","chr1",1458584,1458590,7,"*"
"1061","chr1",1458649,1458689,41,"*"
"1062","chr1",1459927,1459945,19,"*"
"1063","chr1",1460288,1460297,10,"*"
"1064","chr1",1460383,1460404,22,"*"
"1065","chr1",1460538,1461198,661,"*"
"1066","chr1",1461329,1461363,35,"*"
"1067","chr1",1461484,1461590,107,"*"
"1068","chr1",1461848,1461887,40,"*"
"1069","chr1",1461971,1463446,1476,"*"
"1070","chr1",1463520,1463650,131,"*"
"1071","chr1",1463675,1463749,75,"*"
"1072","chr1",1463766,1463787,22,"*"
"1073","chr1",1463921,1463966,46,"*"
"1074","chr1",1463968,1463968,1,"*"
"1075","chr1",1463971,1463972,2,"*"
"1076","chr1",1463975,1463977,3,"*"
"1077","chr1",1464302,1464487,186,"*"
"1078","chr1",1464726,1464890,165,"*"
"1079","chr1",1465162,1465308,147,"*"
"1080","chr1",1465631,1465714,84,"*"
"1081","chr1",1465796,1465808,13,"*"
"1082","chr1",1465918,1466011,94,"*"
"1083","chr1",1466115,1466128,14,"*"
"1084","chr1",1466130,1466175,46,"*"
"1085","chr1",1466508,1466518,11,"*"
"1086","chr1",1466571,1466849,279,"*"
"1087","chr1",1467222,1467222,1,"*"
"1088","chr1",1467224,1467230,7,"*"
"1089","chr1",1467690,1467813,124,"*"
"1090","chr1",1467915,1467918,4,"*"
"1091","chr1",1468148,1468168,21,"*"
"1092","chr1",1468424,1468490,67,"*"
"1093","chr1",1468667,1468668,2,"*"
"1094","chr1",1468773,1468835,63,"*"
"1095","chr1",1469443,1469475,33,"*"
"1096","chr1",1469479,1469572,94,"*"
"1097","chr1",1469763,1469770,8,"*"
"1098","chr1",1470195,1470251,57,"*"
"1099","chr1",1470488,1470623,136,"*"
"1100","chr1",1470707,1470858,152,"*"
"1101","chr1",1470942,1471153,212,"*"
"1102","chr1",1471178,1471179,2,"*"
"1103","chr1",1471181,1471775,595,"*"
"1104","chr1",1472664,1472866,203,"*"
"1105","chr1",1472969,1472974,6,"*"
"1106","chr1",1473500,1473539,40,"*"
"1107","chr1",1473570,1473598,29,"*"
"1108","chr1",1473772,1474173,402,"*"
"1109","chr1",1474490,1474526,37,"*"
"1110","chr1",1475265,1475297,33,"*"
"1111","chr1",1475464,1475471,8,"*"
"1112","chr1",1476496,1476516,21,"*"
"1113","chr1",1476566,1476569,4,"*"
"1114","chr1",1476810,1476835,26,"*"
"1115","chr1",1476914,1476954,41,"*"
"1116","chr1",1477017,1477176,160,"*"
"1117","chr1",1477223,1477290,68,"*"
"1118","chr1",1477375,1477508,134,"*"
"1119","chr1",1477544,1477670,127,"*"
"1120","chr1",1478273,1478450,178,"*"
"1121","chr1",1478455,1478455,1,"*"
"1122","chr1",1478496,1478523,28,"*"
"1123","chr1",1479362,1480135,774,"*"
"1124","chr1",1480289,1480492,204,"*"
"1125","chr1",1480765,1480778,14,"*"
"1126","chr1",1481842,1481935,94,"*"
"1127","chr1",1481958,1481984,27,"*"
"1128","chr1",1482729,1482901,173,"*"
"1129","chr1",1482952,1483033,82,"*"
"1130","chr1",1483101,1483111,11,"*"
"1131","chr1",1483163,1483182,20,"*"
"1132","chr1",1483249,1483263,15,"*"
"1133","chr1",1483329,1483330,2,"*"
"1134","chr1",1483336,1483336,1,"*"
"1135","chr1",1483399,1483468,70,"*"
"1136","chr1",1483475,1483500,26,"*"
"1137","chr1",1483631,1483679,49,"*"
"1138","chr1",1483775,1484181,407,"*"
"1139","chr1",1484211,1484292,82,"*"
"1140","chr1",1484481,1484643,163,"*"
"1141","chr1",1484697,1484700,4,"*"
"1142","chr1",1484702,1484702,1,"*"
"1143","chr1",1485515,1485528,14,"*"
"1144","chr1",1485695,1485710,16,"*"
"1145","chr1",1485911,1486096,186,"*"
"1146","chr1",1486148,1486155,8,"*"
"1147","chr1",1486454,1486454,1,"*"
"1148","chr1",1486456,1486462,7,"*"
"1149","chr1",1487210,1487213,4,"*"
"1150","chr1",1487216,1487217,2,"*"
"1151","chr1",1487233,1487269,37,"*"
"1152","chr1",1487519,1487689,171,"*"
"1153","chr1",1487714,1487720,7,"*"
"1154","chr1",1487722,1487892,171,"*"
"1155","chr1",1487953,1488016,64,"*"
"1156","chr1",1488105,1488116,12,"*"
"1157","chr1",1488169,1488209,41,"*"
"1158","chr1",1488253,1488293,41,"*"
"1159","chr1",1488315,1488326,12,"*"
"1160","chr1",1488370,1488490,121,"*"
"1161","chr1",1488749,1488835,87,"*"
"1162","chr1",1488858,1488863,6,"*"
"1163","chr1",1488865,1488921,57,"*"
"1164","chr1",1489039,1489498,460,"*"
"1165","chr1",1489542,1489658,117,"*"
"1166","chr1",1489749,1489813,65,"*"
"1167","chr1",1489880,1489914,35,"*"
"1168","chr1",1490048,1490541,494,"*"
"1169","chr1",1490764,1491250,487,"*"
"1170","chr1",1491317,1491331,15,"*"
"1171","chr1",1491509,1491721,213,"*"
"1172","chr1",1491800,1491923,124,"*"
"1173","chr1",1491956,1492023,68,"*"
"1174","chr1",1492034,1492054,21,"*"
"1175","chr1",1492192,1492211,20,"*"
"1176","chr1",1492451,1492457,7,"*"
"1177","chr1",1492464,1492474,11,"*"
"1178","chr1",1492476,1492479,4,"*"
"1179","chr1",1492491,1492513,23,"*"
"1180","chr1",1492610,1492617,8,"*"
"1181","chr1",1492659,1492668,10,"*"
"1182","chr1",1492971,1492973,3,"*"
"1183","chr1",1493097,1493426,330,"*"
"1184","chr1",1493450,1493493,44,"*"
"1185","chr1",1493618,1493624,7,"*"
"1186","chr1",1493626,1493626,1,"*"
"1187","chr1",1493636,1493933,298,"*"
"1188","chr1",1494026,1494133,108,"*"
"1189","chr1",1494302,1494310,9,"*"
"1190","chr1",1494494,1494494,1,"*"
"1191","chr1",1494550,1494569,20,"*"
"1192","chr1",1494581,1494651,71,"*"
"1193","chr1",1494801,1494843,43,"*"
"1194","chr1",1494865,1495053,189,"*"
"1195","chr1",1495308,1495670,363,"*"
"1196","chr1",1495960,1496432,473,"*"
"1197","chr1",1497132,1497195,64,"*"
"1198","chr1",1497884,1497903,20,"*"
"1199","chr1",1497922,1497937,16,"*"
"1200","chr1",1498141,1498166,26,"*"
"1201","chr1",1499535,1499569,35,"*"
"1202","chr1",1500042,1500052,11,"*"
"1203","chr1",1500244,1500262,19,"*"
"1204","chr1",1500586,1500589,4,"*"
"1205","chr1",1500640,1500646,7,"*"
"1206","chr1",1500651,1500662,12,"*"
"1207","chr1",1500953,1501094,142,"*"
"1208","chr1",1501218,1501232,15,"*"
"1209","chr1",1501626,1501634,9,"*"
"1210","chr1",1501682,1501851,170,"*"
"1211","chr1",1501916,1501966,51,"*"
"1212","chr1",1502170,1502201,32,"*"
"1213","chr1",1502855,1502939,85,"*"
"1214","chr1",1503141,1503149,9,"*"
"1215","chr1",1503254,1503313,60,"*"
"1216","chr1",1503529,1503609,81,"*"
"1217","chr1",1503751,1504049,299,"*"
"1218","chr1",1504272,1504368,97,"*"
"1219","chr1",1504613,1504627,15,"*"
"1220","chr1",1504749,1504929,181,"*"
"1221","chr1",1504961,1505027,67,"*"
"1222","chr1",1505062,1505105,44,"*"
"1223","chr1",1505107,1505113,7,"*"
"1224","chr1",1505703,1505720,18,"*"
"1225","chr1",1505879,1505881,3,"*"
"1226","chr1",1505887,1505890,4,"*"
"1227","chr1",1505924,1505962,39,"*"
"1228","chr1",1506111,1506133,23,"*"
"1229","chr1",1506203,1506204,2,"*"
"1230","chr1",1506262,1506393,132,"*"
"1231","chr1",1506481,1506514,34,"*"
"1232","chr1",1506562,1506760,199,"*"
"1233","chr1",1507084,1507095,12,"*"
"1234","chr1",1507171,1507184,14,"*"
"1235","chr1",1507291,1507947,657,"*"
"1236","chr1",1508022,1508053,32,"*"
"1237","chr1",1508203,1508269,67,"*"
"1238","chr1",1508514,1508665,152,"*"
"1239","chr1",1508733,1508736,4,"*"
"1240","chr1",1509591,1509632,42,"*"
"1241","chr1",1510246,1510365,120,"*"
"1242","chr1",1510527,1510536,10,"*"
"1243","chr1",1510674,1510682,9,"*"
"1244","chr1",1510836,1510998,163,"*"
"1245","chr1",1511084,1512183,1100,"*"
"1246","chr1",1513049,1513053,5,"*"
"1247","chr1",1513602,1513620,19,"*"
"1248","chr1",1513815,1513827,13,"*"
"1249","chr1",1514850,1515040,191,"*"
"1250","chr1",1515090,1515166,77,"*"
"1251","chr1",1515177,1515207,31,"*"
"1252","chr1",1515294,1515321,28,"*"
"1253","chr1",1515364,1515709,346,"*"
"1254","chr1",1515792,1515814,23,"*"
